date,time,round,home_team,away_team,venue,result,home_goals,away_goals,home_poss,away_poss,home_xg,away_xg,home_sh,away_sh,home_shot_on_target,away_shot_on_target,home_form_last_5,home_avg_goals_last_5,home_avg_goals_conceded_last_5,home_avg_xg_last_5,home_avg_xg_conceded_last_5,home_avg_poss_last_5,home_avg_shots_last_5,home_avg_shots_on_target_last_5,away_form_last_5,away_avg_goals_last_5,away_avg_goals_conceded_last_5,away_avg_xg_last_5,away_avg_xg_conceded_last_5,away_avg_poss_last_5,away_avg_shots_last_5,away_avg_shots_on_target_last_5,home_Arsenal,home_Aston Villa,home_Bournemouth,home_Brentford,home_Brighton,home_Chelsea,home_Crystal Palace,home_Everton,home_Fulham,home_Ipswich Town,home_Leicester City,home_Liverpool,home_Manchester City,home_Manchester Utd,home_Newcastle Utd,home_Nott'ham Forest,home_Southampton,home_Tottenham,home_West Ham,home_Wolves,away_Arsenal,away_Aston Villa,away_Bournemouth,away_Brentford,away_Brighton,away_Chelsea,away_Crystal Palace,away_Everton,away_Fulham,away_Ipswich Town,away_Leicester City,away_Liverpool,away_Manchester City,away_Manchester Utd,away_Newcastle Utd,away_Nott'ham Forest,away_Southampton,away_Tottenham,away_West Ham,away_Wolves,form_difference,goals_difference,xg_difference,poss_difference,defensive_difference
2025-02-15,15:00,Matchweek 25,Manchester City,Newcastle Utd,Home,1,4,0,61.0,39.0,1.9,0.5,11.0,3.0,7.0,1.0,0.4,3.2,1.8,2.02,1.44,57.6,14.0,6.8,0.2,2.0,1.6,1.8199999999999998,1.3800000000000001,51.2,14.2,4.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,1.2000000000000002,0.20000000000000018,6.399999999999999,-0.19999999999999996
2025-02-15,15:00,Matchweek 25,Southampton,Bournemouth,Home,-1,1,3,44.0,56.0,0.8,1.2,11.0,14.0,4.0,7.0,-0.6,1.2,3.0,0.8599999999999998,2.86,48.2,10.4,3.6,0.4,2.4,1.0,1.6599999999999997,1.5,48.8,14.8,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.2,-0.7999999999999999,-0.5999999999999943,-2.0
2025-02-15,15:00,Matchweek 25,West Ham,Brentford,Home,-1,0,1,58.0,42.0,0.8,1.6,13.0,14.0,3.0,5.0,-0.4,1.2,2.2,1.0399999999999998,1.48,45.4,11.2,3.0,0.0,1.8,1.4,2.2,1.56,48.4,15.8,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.6000000000000001,-1.1600000000000004,-3.0,-0.8000000000000003
2025-02-15,17:30,Matchweek 25,Crystal Palace,Everton,Home,-1,1,2,58.0,42.0,1.6,0.9,17.0,11.0,6.0,6.0,0.4,1.6,0.6,1.58,1.1199999999999999,42.0,12.0,4.8,0.4,2.0,1.0,1.44,0.78,40.4,9.4,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.3999999999999999,0.14000000000000012,1.6000000000000014,0.4
2025-02-16,14:00,Matchweek 25,Liverpool,Wolves,Home,1,2,1,50.0,50.0,1.7,1.5,9.0,16.0,2.0,4.0,0.6,2.2,0.8,2.1,0.82,62.8,20.0,6.0,-0.6,0.6,2.0,1.2400000000000002,1.7400000000000002,44.0,10.4,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,1.6,0.8599999999999999,18.799999999999997,1.2
2025-02-16,16:30,Matchweek 25,Tottenham,Manchester Utd,Home,1,1,0,55.0,45.0,2.2,1.5,22.0,16.0,7.0,6.0,-0.6,1.4,1.8,0.9200000000000003,1.8800000000000001,54.8,12.4,3.8,0.0,1.4,1.6,1.46,1.86,54.6,13.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6,0.0,-0.5399999999999997,0.19999999999999574,-0.19999999999999996
2025-02-19,19:30,Matchweek 29,Aston Villa,Liverpool,Home,0,2,2,52.0,48.0,0.6,2.5,9.0,17.0,3.0,3.0,0.0,1.0,1.2,1.1800000000000002,1.1400000000000001,54.6,13.6,4.0,0.8,2.4,0.8,2.04,1.06,58.8,17.2,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8,-1.4,-0.8599999999999999,-4.199999999999996,-0.3999999999999999
2025-02-21,20:00,Matchweek 26,Leicester City,Brentford,Home,-1,0,4,48.0,52.0,0.5,1.5,8.0,14.0,3.0,6.0,-0.6,0.4,2.2,0.8800000000000001,1.7399999999999998,45.6,11.2,2.8,0.0,1.0,1.4,1.64,1.6600000000000001,46.8,14.8,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,-0.6,-0.7599999999999998,-1.1999999999999957,-0.8000000000000003
2025-02-22,12:30,Matchweek 26,Everton,Manchester Utd,Home,0,2,2,38.0,62.0,1.6,0.4,9.0,9.0,8.0,3.0,0.8,2.4,1.0,1.4,0.86,38.8,9.6,4.4,-0.2,1.0,1.4,1.56,1.7600000000000002,54.2,13.8,3.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.4,-0.16000000000000014,-15.400000000000006,0.3999999999999999
2025-02-22,15:00,Matchweek 26,Arsenal,West Ham,Home,-1,0,1,68.0,32.0,1.2,1.1,20.0,5.0,2.0,2.0,0.8,2.4,0.8,1.22,0.7000000000000002,54.8,12.8,5.0,-0.4,1.0,1.6,0.9199999999999999,1.42,48.2,10.4,2.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2000000000000002,1.4,0.30000000000000004,6.599999999999994,0.8
2025-02-22,15:00,Matchweek 26,Bournemouth,Wolves,Home,-1,0,1,46.0,54.0,0.9,2.0,8.0,13.0,3.0,5.0,0.4,2.8,1.2,1.5399999999999998,1.52,48.4,13.8,6.4,-0.6,0.8,1.8,1.2400000000000002,1.6600000000000001,42.0,11.0,4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.9999999999999998,0.2999999999999996,6.399999999999999,0.6000000000000001
2025-02-22,15:00,Matchweek 26,Fulham,Crystal Palace,Home,-1,0,2,62.0,38.0,0.2,1.3,10.0,10.0,0.0,5.0,0.2,1.6,1.2,1.6200000000000003,0.6199999999999999,54.6,17.2,4.4,0.2,1.6,0.8,1.6800000000000002,1.06,45.8,12.8,4.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.05999999999999983,8.800000000000004,-0.3999999999999999
2025-02-22,15:00,Matchweek 26,Ipswich Town,Tottenham,Home,-1,1,4,42.0,58.0,1.1,1.7,17.0,10.0,5.0,6.0,-0.8,0.6,3.0,0.7,1.86,38.4,7.0,3.8,-0.2,1.4,1.4,1.1800000000000004,1.6800000000000002,54.6,14.2,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6000000000000001,-0.7999999999999999,-0.4800000000000004,-16.200000000000003,-1.6
2025-02-22,15:00,Matchweek 26,Southampton,Brighton,Home,-1,0,4,50.0,50.0,0.1,3.9,6.0,18.0,1.0,12.0,-0.6,1.4,2.6,0.96,2.2199999999999998,47.0,11.0,4.2,0.2,1.6,1.8,1.1800000000000002,1.28,52.8,11.2,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,-0.20000000000000018,-0.2200000000000002,-5.799999999999997,-0.8
2025-02-22,17:30,Matchweek 26,Aston Villa,Chelsea,Home,1,2,1,52.0,48.0,2.3,2.3,12.0,15.0,6.0,6.0,-0.2,1.2,1.6,1.06,1.42,55.0,13.2,4.0,0.0,1.6,2.0,1.9000000000000004,1.3599999999999999,60.2,17.0,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.40000000000000013,-0.8400000000000003,-5.200000000000003,0.3999999999999999
2025-02-23,14:00,Matchweek 26,Newcastle Utd,Nott'ham Forest,Home,1,4,3,57.0,43.0,2.9,1.7,12.0,17.0,4.0,5.0,-0.2,1.6,2.2,1.42,1.58,50.2,12.0,4.2,0.0,2.4,2.0,1.3599999999999999,1.52,41.6,11.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2,-0.7999999999999998,0.06000000000000005,8.600000000000001,-0.20000000000000018
2025-02-23,16:30,Matchweek 26,Manchester City,Liverpool,Home,-1,0,2,66.0,34.0,0.6,0.7,16.0,8.0,5.0,4.0,0.4,3.2,1.6,2.02,1.26,58.6,14.2,6.8,0.6,2.4,1.2,1.86,1.04,56.4,13.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.19999999999999996,0.8000000000000003,0.15999999999999992,2.200000000000003,-0.40000000000000013
2025-02-25,19:30,Matchweek 27,Brighton,Bournemouth,Home,1,2,1,44.0,56.0,2.4,1.5,10.0,19.0,3.0,5.0,0.2,2.0,1.8,1.7600000000000002,1.24,52.2,12.6,5.2,0.2,2.4,1.0,1.48,1.42,49.0,14.2,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.3999999999999999,0.28000000000000025,3.200000000000003,-0.8
2025-02-25,19:30,Matchweek 27,Crystal Palace,Aston Villa,Home,1,4,1,36.0,64.0,4.3,0.4,19.0,6.0,6.0,2.0,0.2,1.6,0.8,1.58,0.76,44.8,13.0,5.0,0.0,1.2,1.4,1.3199999999999998,1.6199999999999999,58.6,14.0,4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.40000000000000013,0.26000000000000023,-13.800000000000004,0.5999999999999999
2025-02-25,19:30,Matchweek 27,Wolves,Fulham,Home,-1,1,2,60.0,40.0,1.3,1.7,18.0,11.0,5.0,5.0,-0.2,1.0,1.2,1.3199999999999998,1.4200000000000002,44.8,11.0,4.4,0.2,1.2,1.0,1.32,0.6799999999999999,55.8,15.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.19999999999999996,-2.220446049250313e-16,-11.0,-0.19999999999999996
2025-02-25,20:15,Matchweek 27,Chelsea,Southampton,Home,1,4,0,60.0,40.0,2.4,0.7,19.0,7.0,10.0,2.0,-0.2,1.4,2.0,1.86,1.5799999999999998,58.4,14.8,3.8,-0.6,1.2,2.8,0.7,2.3199999999999994,49.0,9.6,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.39999999999999997,0.19999999999999996,1.1600000000000001,9.399999999999999,0.7999999999999998
2025-02-26,19:30,Matchweek 27,Brentford,Everton,Home,0,1,1,52.0,48.0,1.4,1.5,12.0,14.0,3.0,4.0,0.2,1.4,1.0,1.44,1.32,48.2,14.0,5.0,0.6,2.2,1.0,1.3599999999999999,0.72,39.2,9.0,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.39999999999999997,-0.8000000000000003,0.08000000000000007,9.0,0.0
2025-02-26,19:30,Matchweek 27,Manchester Utd,Ipswich Town,Home,1,3,2,45.0,55.0,0.7,1.4,10.0,12.0,6.0,3.0,-0.4,0.8,1.6,0.9600000000000002,1.8,54.6,11.0,2.4,-0.8,0.8,3.4,0.8600000000000001,2.0,37.4,9.4,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.10000000000000009,17.200000000000003,1.7999999999999998
2025-02-26,19:30,Matchweek 27,Nott'ham Forest,Arsenal,Home,0,0,0,36.0,64.0,0.4,1.0,6.0,13.0,2.0,1.0,-0.2,2.8,2.6,1.64,1.7,44.2,14.0,4.6,0.4,2.0,0.8,1.18,0.7600000000000001,57.8,14.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6000000000000001,0.7999999999999998,0.45999999999999996,-13.599999999999994,-1.8
2025-02-26,19:30,Matchweek 27,Tottenham,Manchester City,Home,-1,0,1,55.0,45.0,1.3,2.1,11.0,12.0,6.0,5.0,0.2,2.0,1.2,1.3600000000000003,1.6199999999999999,56.8,14.2,5.2,0.2,2.8,1.6,1.7,0.9,60.8,13.2,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-0.7999999999999998,-0.33999999999999964,-4.0,0.40000000000000013
2025-02-26,20:15,Matchweek 27,Liverpool,Newcastle Utd,Home,1,2,0,61.0,39.0,1.7,0.2,12.0,3.0,3.0,0.0,0.6,2.0,1.0,1.6,1.06,49.2,11.6,3.8,-0.2,1.8,2.8,1.58,1.6,49.6,11.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,0.19999999999999996,0.020000000000000018,-0.3999999999999986,1.7999999999999998
2025-02-27,20:00,Matchweek 27,West Ham,Leicester City,Home,1,2,0,58.0,42.0,1.3,0.4,8.0,10.0,2.0,2.0,-0.4,0.6,1.2,0.9400000000000001,1.32,45.8,10.6,2.6,-0.6,0.4,2.6,0.64,1.6800000000000002,43.8,8.6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19999999999999996,0.19999999999999996,0.30000000000000004,2.0,1.4000000000000001
2025-03-08,12:30,Matchweek 28,Nott'ham Forest,Manchester City,Home,1,1,0,31.0,69.0,0.7,0.9,9.0,14.0,4.0,3.0,-0.4,2.2,2.2,1.3599999999999999,1.72,42.4,12.4,4.2,0.2,1.8,1.6,1.52,1.06,56.4,12.2,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6000000000000001,0.40000000000000013,-0.16000000000000014,-14.0,-0.6000000000000001
2025-03-08,15:00,Matchweek 28,Brighton,Fulham,Home,1,2,1,53.0,47.0,1.5,0.9,8.0,6.0,3.0,1.0,0.2,1.8,1.8,1.86,1.2400000000000002,51.2,13.4,5.2,0.2,1.2,1.2,1.2600000000000002,0.8200000000000001,51.8,13.8,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6000000000000001,0.5999999999999999,-0.5999999999999943,-0.6000000000000001
2025-03-08,15:00,Matchweek 28,Crystal Palace,Ipswich Town,Home,1,1,0,55.0,45.0,3.2,1.5,19.0,15.0,4.0,7.0,0.2,2.0,1.0,2.18,0.78,42.6,14.6,5.0,-0.8,1.2,2.8,1.04,1.5399999999999998,41.8,10.2,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.8,1.1400000000000001,0.8000000000000043,1.7999999999999998
2025-03-08,15:00,Matchweek 28,Liverpool,Southampton,Home,1,3,1,71.0,29.0,3.9,0.4,26.0,6.0,5.0,4.0,0.6,2.0,1.0,1.44,0.78,51.2,10.4,3.2,-0.6,0.8,3.0,0.6599999999999999,2.44,46.0,9.0,3.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2,1.2,0.78,5.200000000000003,2.0
2025-03-08,17:30,Matchweek 28,Brentford,Aston Villa,Home,-1,0,1,59.0,41.0,0.8,1.3,13.0,12.0,3.0,4.0,0.4,1.6,0.8,1.5799999999999996,0.9400000000000001,50.6,14.2,4.4,-0.2,1.2,2.0,1.2200000000000002,2.2199999999999998,62.2,12.4,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0.40000000000000013,0.35999999999999943,-11.600000000000001,1.2
2025-03-08,20:00,Matchweek 28,Wolves,Everton,Home,0,1,1,66.0,34.0,0.8,1.2,11.0,12.0,3.0,4.0,-0.2,1.0,1.0,1.4200000000000002,1.1400000000000001,49.4,12.8,4.6,0.4,2.2,1.2,1.5,0.8600000000000001,42.6,11.4,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.6000000000000001,-1.2000000000000002,-0.07999999999999985,6.799999999999997,0.19999999999999996
2025-03-09,14:00,Matchweek 28,Chelsea,Leicester City,Home,1,1,0,56.0,44.0,1.7,0.1,19.0,3.0,6.0,3.0,-0.2,1.6,1.8,1.72,1.56,57.8,14.8,4.6,-0.6,0.4,2.6,0.6,1.54,44.2,9.0,2.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.39999999999999997,1.2000000000000002,1.12,13.599999999999994,0.8
2025-03-09,14:00,Matchweek 28,Tottenham,Bournemouth,Home,0,2,2,61.0,39.0,1.5,2.2,11.0,17.0,3.0,8.0,0.2,1.6,0.8,1.4000000000000004,1.6800000000000002,55.0,14.2,5.4,-0.2,1.8,1.2,1.3800000000000001,1.7399999999999998,51.4,14.2,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-0.19999999999999996,0.02000000000000024,3.6000000000000014,0.3999999999999999
2025-03-09,16:30,Matchweek 28,Manchester Utd,Arsenal,Home,0,1,1,32.0,68.0,1.5,1.6,10.0,17.0,6.0,6.0,0.0,1.2,1.4,0.8,1.7,53.4,11.2,3.6,0.4,1.6,0.4,1.1199999999999999,0.6400000000000001,57.4,13.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.40000000000000013,-0.31999999999999984,-4.0,-0.9999999999999999
2025-03-10,20:00,Matchweek 28,West Ham,Newcastle Utd,Home,-1,0,1,51.0,49.0,0.7,1.4,9.0,9.0,2.0,3.0,0.0,1.0,0.8,1.1400000000000001,1.1400000000000001,46.8,10.8,3.0,-0.2,1.6,2.4,1.4600000000000002,1.54,46.2,9.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,-0.6000000000000001,-0.32000000000000006,0.5999999999999943,1.5999999999999999
2025-03-15,15:00,Matchweek 29,Everton,West Ham,Home,0,1,1,54.0,46.0,1.0,0.8,13.0,10.0,5.0,5.0,0.2,1.6,1.4,1.24,0.9600000000000002,39.8,11.2,5.0,-0.2,0.8,0.8,1.02,1.24,46.2,9.8,2.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0.8,0.21999999999999997,-6.400000000000006,-0.5999999999999999
2025-03-15,15:00,Matchweek 29,Ipswich Town,Nott'ham Forest,Home,-1,2,4,55.0,45.0,0.4,1.5,11.0,11.0,3.0,6.0,-0.8,1.0,2.2,1.24,1.78,44.8,12.6,4.8,0.0,2.4,1.2,1.3,1.56,38.6,10.6,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.8,-1.4,-0.06000000000000005,6.199999999999996,-1.0000000000000002
2025-03-15,15:00,Matchweek 29,Manchester City,Brighton,Home,0,2,2,60.0,40.0,1.7,2.0,10.0,15.0,2.0,3.0,-0.2,1.2,1.6,1.26,0.8400000000000001,59.0,12.0,4.8,0.6,2.2,1.8,2.0200000000000005,1.2600000000000002,48.0,11.8,5.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,-1.0000000000000002,-0.7600000000000005,11.0,0.19999999999999996
2025-03-15,15:00,Matchweek 29,Southampton,Wolves,Home,-1,1,2,60.0,40.0,1.3,0.4,10.0,5.0,3.0,3.0,-0.6,0.8,3.0,0.5799999999999998,2.6399999999999997,41.2,7.8,3.0,0.0,1.2,1.0,1.44,1.1800000000000002,52.4,13.2,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6,-0.3999999999999999,-0.8600000000000001,-11.199999999999996,-2.0
2025-03-15,17:30,Matchweek 29,Bournemouth,Brentford,Home,-1,1,2,58.0,42.0,1.6,0.8,17.0,10.0,5.0,4.0,-0.4,1.2,1.6,1.48,1.8399999999999999,49.2,14.4,5.2,0.0,1.2,0.8,1.48,0.9800000000000001,51.8,14.6,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0,0.0,-2.5999999999999943,-0.8
2025-03-16,13:30,Matchweek 29,Arsenal,Chelsea,Home,1,1,0,42.0,58.0,0.7,0.4,12.0,8.0,4.0,2.0,0.2,1.6,0.6,1.2399999999999998,0.8000000000000002,61.2,14.6,4.2,0.2,1.6,1.2,1.7,1.14,60.2,16.6,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.4600000000000002,1.0,0.6
2025-03-16,13:30,Matchweek 29,Fulham,Tottenham,Home,1,2,0,57.0,43.0,1.0,0.9,13.0,12.0,4.0,4.0,0.2,1.4,1.4,1.3,1.06,51.0,13.2,4.0,0.4,1.8,0.8,1.5000000000000004,1.8,55.0,13.4,4.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2,-0.40000000000000013,-0.2000000000000004,-4.0,-0.5999999999999999
2025-03-16,19:00,Matchweek 29,Leicester City,Manchester Utd,Home,-1,0,3,53.0,47.0,1.0,0.9,11.0,18.0,3.0,5.0,-1.0,0.0,2.6,0.3,1.6800000000000002,45.2,7.2,2.2,-0.2,1.2,1.6,1.04,1.8800000000000001,50.0,12.4,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.8,-1.2,-0.74,-4.799999999999997,-1.0
2025-04-01,19:45,Matchweek 30,Arsenal,Fulham,Home,1,2,1,51.0,49.0,2.2,1.0,17.0,9.0,4.0,3.0,0.2,0.8,0.4,1.18,0.7200000000000001,60.4,14.6,3.6,0.2,1.4,1.2,1.1800000000000002,1.08,52.2,12.8,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5999999999999999,-2.220446049250313e-16,8.199999999999996,0.7999999999999999
2025-04-01,19:45,Matchweek 30,Wolves,West Ham,Home,1,1,0,42.0,58.0,1.2,1.3,9.0,10.0,2.0,1.0,0.0,1.2,1.2,1.2,1.3599999999999999,54.0,12.6,4.0,0.0,0.8,0.6,0.9400000000000001,1.1199999999999999,49.0,9.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.3999999999999999,0.2599999999999999,5.0,-0.6
2025-04-01,20:00,Matchweek 30,Nott'ham Forest,Manchester Utd,Home,1,1,0,32.0,68.0,0.5,1.6,8.0,23.0,2.0,5.0,0.0,1.8,1.6,0.9400000000000001,1.46,40.0,10.2,3.8,0.2,1.8,1.2,1.0,1.56,46.2,12.6,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2,0.0,-0.05999999999999994,-6.200000000000003,-0.40000000000000013
2025-04-02,19:45,Matchweek 30,Bournemouth,Ipswich Town,Home,-1,1,2,63.0,37.0,1.8,1.2,24.0,10.0,6.0,2.0,-0.4,1.4,1.6,1.48,1.5,51.0,15.0,5.6,-0.8,1.2,2.6,0.9600000000000002,1.9,44.4,11.8,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0.19999999999999996,0.5199999999999998,6.600000000000001,1.0
2025-04-02,19:45,Matchweek 30,Brighton,Aston Villa,Home,-1,0,3,56.0,44.0,0.9,1.2,11.0,8.0,4.0,5.0,0.8,2.6,0.8,2.2399999999999998,0.9400000000000002,43.6,12.8,5.2,0.2,1.4,1.6,1.4,2.06,56.8,12.8,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,1.2000000000000002,0.8399999999999999,-13.199999999999996,0.8
